text,text_processed,topic
"Βέλγιο: Ίδρυμα για το περιβάλλον καλεί τους πολίτες να μειώσουν τον χρόνο του ντους για εξοικονόμηση ενέργειας - Ρεπορτάζ και ειδήσεις για την Οικονομία, τις Επιχειρήσεις, το Χρηματιστήριο, την Πολιτική #mononewsGR https://t.co/QC8LbRq4J7",βελγιο ιδρυμα για το περιβαλλον καλει τουσ πολιτεσ να μειωσουν τον χρονο του ντουσ για εξοικονομηση ενεργειασ ρεπορταζ και ειδησεισ για την οικονομια τισ επιχειρησεισ το χρηματιστηριο την πολιτικη mononewsgr,2
Bέλγιο: Ίδρυμα για το περιβάλλον καλεί να... μειώσουμε τη διάρκεια του ντους για εξοικονόμηση ενέργειας https://t.co/xbWQ5stC9x,bελγιο ιδρυμα για το περιβαλλον καλει να μειωσουμε τη διαρκεια του ντουσ για εξοικονομηση ενεργειασ,2
"Mειώστε το χρόνο που κάνετε ντους για να εξοικονομήσετε #ενέργεια, καλεί τους Βέλγους το ίδρυμα για το περιβάλλον @milieucentraal

Σήμερα περνούν κατά μ.ο. 9 λεπτά στο 🚿 &amp; καλούνται να τα μειώσουν σε 5 λεπτά

https://t.co/aa7yX8kjha

#EnergyCrisis #Βέλγιο",mειωστε το χρονο που κανετε ντουσ για να εξοικονομησετε ενεργεια καλει τουσ βελγουσ το ιδρυμα για το περιβαλλον milieucentraal σημερα περνουν κατα μο λεπτα στο amp καλουνται να τα μειωσουν σε λεπτα energycrisis βελγιο,2
Νάξος - Σύλλογος Μηχανικών Νάξου: Ζητούμενο ένα βιώσιμο μοντέλο τουριστικής ανάπτυξης https://t.co/gTmYWKpCoo https://t.co/lIovlbWA6x,ναξοσ συλλογοσ μηχανικων ναξου ζητουμενο ενα βιωσιμο μοντελο τουριστικησ αναπτυξησ,2
Νάξος - Σύλλογος Μηχανικών Νάξου: Ζητούμενο ένα βιώσιμο μοντέλο τουριστικής ανάπτυξης https://t.co/pY3UW2ugeh,ναξοσ συλλογοσ μηχανικων ναξου ζητουμενο ενα βιωσιμο μοντελο τουριστικησ αναπτυξησ,2
Bέλγιο: Για μείωση της διάρκειας του ντους με στόχο την εξοικονόμηση ενέργειας καλεί ίδρυμα για το περιβάλλον https://t.co/xRmlm7TCxv,bελγιο για μειωση τησ διαρκειασ του ντουσ με στοχο την εξοικονομηση ενεργειασ καλει ιδρυμα για το περιβαλλον,2
Επιχειρηματικό περιβάλλον: Άλμα 16 θέσεων για την Ελλάδα https://t.co/mUoYjSNont #businessnewsgr,επιχειρηματικο περιβαλλον αλμα θεσεων για την ελλαδα businessnewsgr,2
Κ. Μητσοτάκης: Άνοδος 16 θέσεων για την Ελλάδα στο επιχειρηματικό περιβάλλον https://t.co/80UR2iPg0i,κ μητσοτακησ ανοδοσ θεσεων για την ελλαδα στο επιχειρηματικο περιβαλλον,2
"Μητσοτάκης: «Άνοδος 16 θέσεων για την Ελλάδα στο επιχειρηματικό περιβάλλον» - Ρεπορτάζ και ειδήσεις για την Οικονομία, τις Επιχειρήσεις, το Χρηματιστήριο, την Πολιτική #mononewsGR https://t.co/vbDjst4Gr1",μητσοτακησ ανοδοσ θεσεων για την ελλαδα στο επιχειρηματικο περιβαλλον ρεπορταζ και ειδησεισ για την οικονομια τισ επιχειρησεισ το χρηματιστηριο την πολιτικη mononewsgr,2
Πώς θα ακολουθήσουμε μία περισσότερο βιώσιμη διατροφή; https://t.co/kI2CLA5XJx,πωσ θα ακολουθησουμε μια περισσοτερο βιωσιμη διατροφη,2
"Bέλγιο: Μειώστε τη διάρκεια του ντους για εξοικονόμηση ενέργειας, λέει ίδρυμα για το περιβάλλον https://t.co/v5UOdtwWUu",bελγιο μειωστε τη διαρκεια του ντουσ για εξοικονομηση ενεργειασ λεει ιδρυμα για το περιβαλλον,2
Στην Κύπρο η σκυταλοδρομία για την κλιματική αλλαγή https://t.co/MqxaF5ou9K,στην κυπρο η σκυταλοδρομια για την κλιματικη αλλαγη,2
δορυφόρος: Το μέλλον στις ταχυμεταφορές είναι βιώσιμο https://t.co/JvgZVJFsHb,δορυφοροσ το μελλον στισ ταχυμεταφορεσ ειναι βιωσιμο,2
"#Infographic: «Άλμα» 16 θέσεων στο #επιχειρηματικό_περιβάλλον
https://t.co/0ebf8GBeyJ",infographic αλμα θεσεων στο επιχειρηματικο_περιβαλλον,2
"Το βασιλικό ζεύγος με τον Δήμαρχο Ζέρβα «έσωζαν το περιβάλλον» ποδηλατώντας για μερικά μέτρα μπροστά στις κάμερες, την ίδια στιγμή που πίσω τους, 15 αμάξια μεγάλου κυβισμού έκαιγαν καύσιμα για να τους προστατεύουν. 

✏️Γράφει ο Χρήστος Αβραμίδης https://t.co/yn8vUYLfNl",το βασιλικο ζευγοσ με τον δημαρχο ζερβα εσωζαν το περιβαλλον ποδηλατωντασ για μερικα μετρα μπροστα στισ καμερεσ την ιδια στιγμη που πισω τουσ αμαξια μεγαλου κυβισμου εκαιγαν καυσιμα για να τουσ προστατευουν γραφει ο χρηστοσ αβραμιδησ,2
«Καμπανάκι» για την κλιματική αλλαγή: Το ένα τρίτο των παγετώνων παγκόσμιας κληρονομιάς της Unesco θα εξαφανιστεί ως το 2050 https://t.co/6geftNVz8M,καμπανακι για την κλιματικη αλλαγη το ενα τριτο των παγετωνων παγκοσμιασ κληρονομιασ τησ unesco θα εξαφανιστει ωσ το,2
Υπ. Αγροτικής Ανάπτυξης: Προσωρινός πίνακας αποτελεσμάτων αιτήσεων στήριξης για γεωργία και κλιματική αλλαγή ... https://t.co/aFVuZ7gPQM,υπ αγροτικησ αναπτυξησ προσωρινοσ πινακασ αποτελεσματων αιτησεων στηριξησ για γεωργια και κλιματικη αλλαγη,2
Uber: Απόλυτα μη βιώσιμο το μοντέλο της εταιρείας https://t.co/mnA8wFyVNU #businessnewsgr,uber απολυτα μη βιωσιμο το μοντελο τησ εταιρειασ businessnewsgr,2
PwC Net Zero Economy Index: Ανάγκη για υπερεντατικοποίηση του ρυθμού μείωσης των εκπομπών διοξειδίου του άνθρακα - https://t.co/eiOPQNSsIs https://t.co/MuQ0SD6Gmi #περιβάλλον #διοξείδιο_άνθρακα #έρευνα #PwC,pwc net zero economy index αναγκη για υπερεντατικοποιηση του ρυθμου μειωσησ των εκπομπων διοξειδιου του ανθρακα περιβαλλον διοξειδιο_ανθρακα ερευνα pwc,2
Ασφαλίζοντας το υβριδικό εργασιακό περιβάλλον: 4 βασικές αρχές για να προστατέψετε την επιχείρησή σας https://t.co/1rwQxtAByC,ασφαλιζοντασ το υβριδικο εργασιακο περιβαλλον βασικεσ αρχεσ για να προστατεψετε την επιχειρηση σασ,2
Συνεργασία της Πολιτικής Προστασίας με το Υπερταμείο για την προσαρμογή της Ελλάδας στην κλιματική αλλαγή https://t.co/CuLOk2fbR5,συνεργασια τησ πολιτικησ προστασιασ με το υπερταμειο για την προσαρμογη τησ ελλαδασ στην κλιματικη αλλαγη,2
Κλιματική αλλαγή: Το 1/3 των παγετώνων παγκόσμιας κληρονομιάς της Unesco θα εξαφανιστεί ως το 2050 – Ειδήσεις – νέα – Το Βήμα Online https://t.co/oAlv2WuXN0,κλιματικη αλλαγη το των παγετωνων παγκοσμιασ κληρονομιασ τησ unesco θα εξαφανιστει ωσ το ειδησεισ νεα το βημα online,2
"#Cyprus #ΓεΣΥ
Διαβεβαιώσεις Προέδρου ΟΑΥ στην Επιτροπή Υγείας για ένα μονοασφαλιστικό και βιώσιμο ΓεΣΥ https://t.co/mtZhW9H0TV",cyprus γεσυ διαβεβαιωσεισ προεδρου οαυ στην επιτροπη υγειασ για ενα μονοασφαλιστικο και βιωσιμο γεσυ,2
Κλιματική αλλαγή: Το 1/3 των παγετώνων παγκόσμιας κληρονομιάς της Unesco θα εξαφανιστεί ως το 2050--https://t.co/KRSZ69q5Eo,κλιματικη αλλαγη το των παγετωνων παγκοσμιασ κληρονομιασ τησ unesco θα εξαφανιστει ωσ το,2
